FeedbackID,CustomerID,FeedbackDate,Rating,Comments,Region
FB-01834,CUST-2384,2023-12-21,4,Love the product quality. The team was very professional.,CENTRAL
FB-00023,CUST-2311,2023-12-22,2,Delivery was extremely slow and the product arrived damaged.,NORTH
FB-00041,CUST-1589,2023-12-22,3,Product is okay. Delivery took a bit longer than expected.,NORTH
FB-00310,CUST-1385,2023-12-22,3,Good product but the ordering process was confusing.,NORTH
FB-00431,CUST-2475,2023-12-22,5,Love the product quality. The team was very professional.,SOUTH
FB-00438,CUST-2794,2023-12-22,3,Product is okay. Delivery took a bit longer than expected.,SOUTH
FB-00572,CUST-1938,2023-12-22,3,Delivery was slightly delayed but product is fine.,SOUTH
FB-00720,CUST-1110,2023-12-22,5,Love the product quality. The team was very professional.,SOUTH
FB-00824,CUST-2387,2023-12-22,4,Love the product quality. The team was very professional.,EAST
FB-00925,CUST-1428,2023-12-22,1,Packaging was terrible and product was scratched on arrival.,EAST
FB-01348,CUST-1409,2023-12-22,4,Quick shipping and well-packaged. Exactly as described.,WEST
FB-01574,CUST-1987,2023-12-22,4,Love the product quality. The team was very professional.,WEST
FB-01695,CUST-1727,2023-12-22,5,Excellent service and fast delivery. Very happy with my purchase.,CENTRAL
FB-01760,CUST-1785,2023-12-22,3,Product works as expected. No major complaints.,CENTRAL
FB-01864,CUST-1988,2023-12-22,5,Great experience from order to delivery. Highly recommend.,CENTRAL
FB-00456,CUST-2850,2023-12-23,4,Delivery was on time and product works perfectly.,SOUTH
FB-00548,CUST-2011,2023-12-23,4,Amazing value for money. Would definitely recommend to a friend.,SOUTH
FB-00606,CUST-1693,2023-12-23,3,Product matches description but packaging could be improved.,SOUTH
FB-00761,CUST-2754,2023-12-23,5,Love the product quality. The team was very professional.,SOUTH
FB-00862,CUST-2425,2023-12-23,3,Average experience. Nothing stood out positively or negatively.,EAST
FB-01143,CUST-1368,2023-12-23,3,Product works as expected. No major complaints.,EAST
FB-01173,CUST-1638,2023-12-23,4,Love the product quality. The team was very professional.,EAST
FB-01289,CUST-1804,2023-12-23,5,Outstanding customer service resolved my query in minutes.,WEST
FB-01516,CUST-2748,2023-12-23,5,Quick shipping and well-packaged. Exactly as described.,WEST
FB-01625,CUST-2069,2023-12-23,4,Love the product quality. The team was very professional.,CENTRAL
FB-01660,CUST-2868,2023-12-23,3,Customer service was adequate. Issue resolved eventually.,CENTRAL
FB-01819,CUST-1596,2023-12-23,3,Delivery was slightly delayed but product is fine.,CENTRAL
FB-01936,CUST-1369,2023-12-23,3,Customer service was adequate. Issue resolved eventually.,CENTRAL
FB-00048,CUST-1044,2023-12-24,3,Delivery was slightly delayed but product is fine.,NORTH
FB-00158,CUST-1296,2023-12-24,2,I have been a loyal customer for 5 years but reconsidering my options after this experience.,NORTH
FB-00199,CUST-1507,2023-12-24,3,Good product but the ordering process was confusing.,NORTH
FB-00324,CUST-1268,2023-12-24,2,The delivery was extremely slow and the product arrived damaged. I am reconsidering my options.,NORTH
FB-00346,CUST-1489,2023-12-24,3,Product matches description but packaging could be improved.,NORTH
FB-00559,CUST-2568,2023-12-24,4,Excellent service and fast delivery. Very happy with my purchase.,SOUTH
FB-00595,CUST-1938,2023-12-24,5,Love the product quality. The team was very professional.,SOUTH
FB-00980,CUST-1943,2023-12-24,2,Customer service was unhelpful and rude.,EAST
FB-01117,CUST-1169,2023-12-24,4,Love the product quality. The team was very professional.,EAST
FB-01533,CUST-2255,2023-12-24,4,Quick shipping and well-packaged. Exactly as described.,WEST
FB-01728,CUST-1068,2023-12-24,3,Delivery was slightly delayed but product is fine.,CENTRAL
FB-01866,CUST-1163,2023-12-24,2,Packaging was terrible and product was scratched on arrival.,CENTRAL
FB-01880,CUST-1219,2023-12-24,4,Love the product quality. The team was very professional.,CENTRAL
FB-01889,CUST-1755,2023-12-24,4,Outstanding customer service resolved my query in minutes.,CENTRAL
FB-01999,CUST-1102,2023-12-24,3,Acceptable quality for the price. Delivery was average.,CENTRAL
FB-00160,CUST-1505,2023-12-25,3,Acceptable quality for the price. Delivery was average.,NORTH
FB-00200,CUST-2817,2023-12-25,3,Average experience. Nothing stood out positively or negatively.,NORTH
FB-00241,CUST-2988,2023-12-25,4,Great experience from order to delivery. Highly recommend.,NORTH
FB-00366,CUST-2391,2023-12-25,1,I have been a loyal customer for 5 years but reconsidering my options after this experience.,NORTH
FB-00489,CUST-2570,2023-12-25,4,Excellent service and fast delivery. Very happy with my purchase.,SOUTH
FB-00519,CUST-1063,2023-12-25,5,Love the product quality. The team was very professional.,SOUTH
FB-00757,CUST-1947,2023-12-25,3,Customer service was adequate. Issue resolved eventually.,SOUTH
FB-00929,CUST-1125,2023-12-25,3,Product is okay. Delivery took a bit longer than expected.,EAST
FB-01152,CUST-1112,2023-12-25,2,Delivery was extremely slow and the product arrived damaged.,EAST
FB-01187,CUST-1344,2023-12-25,1,Product quality is below expectations. Disappointed.,EAST
FB-01193,CUST-2212,2023-12-25,5,Outstanding customer service resolved my query in minutes.,EAST
FB-01281,CUST-2036,2023-12-25,4,Great experience from order to delivery. Highly recommend.,WEST
FB-01323,CUST-1389,2023-12-25,5,Outstanding customer service resolved my query in minutes.,WEST
FB-01341,CUST-1002,2023-12-25,3,Product is okay. Delivery took a bit longer than expected.,WEST
FB-01584,CUST-2920,2023-12-25,4,Amazing value for money. Would definitely recommend to a friend.,WEST
FB-01614,CUST-1445,2023-12-25,5,Product quality exceeded my expectations. Will buy again.,CENTRAL
FB-01692,CUST-2956,2023-12-25,4,Product quality exceeded my expectations. Will buy again.,CENTRAL
FB-01784,CUST-2135,2023-12-25,5,Product quality exceeded my expectations. Will buy again.,CENTRAL
FB-01898,CUST-2076,2023-12-25,2,I have been a loyal customer for 5 years but reconsidering my options after this experience.,CENTRAL
FB-00106,CUST-2226,2023-12-26,3,Good product but the ordering process was confusing.,NORTH
FB-00472,CUST-1505,2023-12-26,5,Outstanding customer service resolved my query in minutes.,SOUTH
FB-00665,CUST-2605,2023-12-26,4,Delivery was on time and product works perfectly.,SOUTH
FB-00722,CUST-1135,2023-12-26,4,Great experience from order to delivery. Highly recommend.,SOUTH
FB-00733,CUST-1483,2023-12-26,4,Quick shipping and well-packaged. Exactly as described.,SOUTH
FB-00821,CUST-2467,2023-12-26,4,Outstanding customer service resolved my query in minutes.,EAST
FB-00926,CUST-2937,2023-12-26,1,Customer service was unhelpful and rude.,EAST
FB-00997,CUST-2631,2023-12-26,3,Product matches description but packaging could be improved.,EAST
FB-01123,CUST-1522,2023-12-26,4,Excellent service and fast delivery. Very happy with my purchase.,EAST
FB-01172,CUST-1748,2023-12-26,5,Product quality exceeded my expectations. Will buy again.,EAST
FB-01195,CUST-1787,2023-12-26,5,Love the product quality. The team was very professional.,EAST
FB-01216,CUST-1088,2023-12-26,3,Average experience. Nothing stood out positively or negatively.,WEST
FB-01422,CUST-1488,2023-12-26,1,Wrong item was delivered and the return process is a nightmare.,WEST
FB-01597,CUST-1675,2023-12-26,4,Quick shipping and well-packaged. Exactly as described.,WEST
FB-01631,CUST-1414,2023-12-26,5,Amazing value for money. Would definitely recommend to a friend.,CENTRAL
FB-01850,CUST-1166,2023-12-26,1,Product stopped working after one week. Very frustrated.,CENTRAL
FB-01939,CUST-1765,2023-12-26,4,Amazing value for money. Would definitely recommend to a friend.,CENTRAL
FB-01969,CUST-2535,2023-12-26,2,Product quality is below expectations. Disappointed.,CENTRAL
FB-00007,CUST-1811,2023-12-27,2,The delivery was extremely slow and the product arrived damaged. I am reconsidering my options.,NORTH
FB-00036,CUST-1118,2023-12-27,3,Product works as expected. No major complaints.,NORTH
FB-00285,CUST-2520,2023-12-27,5,Love the product quality. The team was very professional.,NORTH
FB-00321,CUST-2403,2023-12-27,2,Long delivery time and no tracking updates. Unacceptable.,NORTH
FB-00357,CUST-1736,2023-12-27,4,Love the product quality. The team was very professional.,NORTH
FB-00425,CUST-2973,2023-12-27,4,Outstanding customer service resolved my query in minutes.,SOUTH
FB-00441,CUST-2200,2023-12-27,5,Amazing value for money. Would definitely recommend to a friend.,SOUTH
FB-00471,CUST-2536,2023-12-27,5,Outstanding customer service resolved my query in minutes.,SOUTH
FB-00666,CUST-2608,2023-12-27,4,Excellent service and fast delivery. Very happy with my purchase.,SOUTH
FB-00693,CUST-2935,2023-12-27,4,Excellent service and fast delivery. Very happy with my purchase.,SOUTH
FB-00833,CUST-2904,2023-12-27,1,The delivery was extremely slow and the product arrived damaged. I am reconsidering my options.,EAST
FB-00988,CUST-2827,2023-12-27,4,Excellent service and fast delivery. Very happy with my purchase.,EAST
FB-01037,CUST-2879,2023-12-27,3,Product is okay. Delivery took a bit longer than expected.,EAST
FB-01110,CUST-2887,2023-12-27,3,Product works as expected. No major complaints.,EAST
FB-01205,CUST-2227,2023-12-27,4,Excellent service and fast delivery. Very happy with my purchase.,WEST
FB-01219,CUST-2643,2023-12-27,5,Product quality exceeded my expectations. Will buy again.,WEST
FB-01225,CUST-2004,2023-12-27,4,Love the product quality. The team was very professional.,WEST
FB-01394,CUST-2493,2023-12-27,3,Product matches description but packaging could be improved.,WEST
FB-01501,CUST-2404,2023-12-27,4,Great experience from order to delivery. Highly recommend.,WEST
FB-01517,CUST-2759,2023-12-27,1,Wrong item was delivered and the return process is a nightmare.,WEST
FB-01639,CUST-2584,2023-12-27,4,Excellent service and fast delivery. Very happy with my purchase.,CENTRAL
FB-01704,CUST-1838,2023-12-27,4,Amazing value for money. Would definitely recommend to a friend.,CENTRAL
FB-01804,CUST-2446,2023-12-27,5,Love the product quality. The team was very professional.,CENTRAL
FB-00034,CUST-2983,2023-12-28,5,Quick shipping and well-packaged. Exactly as described.,NORTH
FB-00063,CUST-2024,2023-12-28,3,Product matches description but packaging could be improved.,NORTH
FB-00124,CUST-1141,2023-12-28,3,Good product but the ordering process was confusing.,NORTH
FB-00229,CUST-1039,2023-12-28,4,Amazing value for money. Would definitely recommend to a friend.,NORTH
FB-00268,CUST-2351,2023-12-28,3,Average experience. Nothing stood out positively or negatively.,NORTH
FB-00370,CUST-1217,2023-12-28,3,Product works as expected. No major complaints.,NORTH
FB-00527,CUST-2402,2023-12-28,4,Love the product quality. The team was very professional.,SOUTH
FB-00663,CUST-1741,2023-12-28,2,Product stopped working after one week. Very frustrated.,SOUTH
FB-00712,CUST-1855,2023-12-28,3,Product matches description but packaging could be improved.,SOUTH
FB-00768,CUST-1321,2023-12-28,5,Excellent service and fast delivery. Very happy with my purchase.,SOUTH
FB-01007,CUST-1537,2023-12-28,2,Very poor customer service. Waited 3 days for a response.,EAST
FB-01131,CUST-2715,2023-12-28,4,Love the product quality. The team was very professional.,EAST
FB-01170,CUST-1394,2023-12-28,3,Acceptable quality for the price. Delivery was average.,EAST
FB-01229,CUST-1225,2023-12-28,3,Product works as expected. No major complaints.,WEST
FB-01301,CUST-2952,2023-12-28,4,Delivery was on time and product works perfectly.,WEST
FB-01432,CUST-1195,2023-12-28,5,Outstanding customer service resolved my query in minutes.,WEST
FB-01455,CUST-1416,2023-12-28,3,Acceptable quality for the price. Delivery was average.,WEST
FB-01770,CUST-1867,2023-12-28,3,Average experience. Nothing stood out positively or negatively.,CENTRAL
FB-01927,CUST-2055,2023-12-28,4,Great experience from order to delivery. Highly recommend.,CENTRAL
FB-00129,CUST-2212,2023-12-29,3,Good product but the ordering process was confusing.,NORTH
FB-00278,CUST-2774,2023-12-29,3,Good product but the ordering process was confusing.,NORTH
FB-00427,CUST-2623,2023-12-29,3,Customer service was adequate. Issue resolved eventually.,SOUTH
FB-00511,CUST-2954,2023-12-29,5,Delivery was on time and product works perfectly.,SOUTH
FB-00587,CUST-2844,2023-12-29,5,Great experience from order to delivery. Highly recommend.,SOUTH
FB-00672,CUST-2115,2023-12-29,3,Acceptable quality for the price. Delivery was average.,SOUTH
FB-00756,CUST-2162,2023-12-29,4,Love the product quality. The team was very professional.,SOUTH
FB-00886,CUST-1016,2023-12-29,1,Very poor customer service. Waited 3 days for a response.,EAST
FB-00989,CUST-1335,2023-12-29,3,Product is okay. Delivery took a bit longer than expected.,EAST
FB-01236,CUST-1245,2023-12-29,4,Product quality exceeded my expectations. Will buy again.,WEST
FB-01306,CUST-1258,2023-12-29,5,Delivery was on time and product works perfectly.,WEST
FB-01478,CUST-2912,2023-12-29,3,Product matches description but packaging could be improved.,WEST
FB-01624,CUST-2517,2023-12-29,4,Excellent service and fast delivery. Very happy with my purchase.,CENTRAL
FB-01664,CUST-2473,2023-12-29,4,Love the product quality. The team was very professional.,CENTRAL
FB-01711,CUST-1366,2023-12-29,4,Great experience from order to delivery. Highly recommend.,CENTRAL
FB-01730,CUST-1061,2023-12-29,5,Amazing value for money. Would definitely recommend to a friend.,CENTRAL
FB-01923,CUST-2158,2023-12-29,4,Amazing value for money. Would definitely recommend to a friend.,CENTRAL
FB-01971,CUST-2249,2023-12-29,5,Quick shipping and well-packaged. Exactly as described.,CENTRAL
FB-01975,CUST-1808,2023-12-29,4,Outstanding customer service resolved my query in minutes.,CENTRAL
FB-00012,CUST-1662,2023-12-30,3,Product is okay. Delivery took a bit longer than expected.,NORTH
FB-00026,CUST-1699,2023-12-30,4,Great experience from order to delivery. Highly recommend.,NORTH
FB-00044,CUST-1718,2023-12-30,5,Outstanding customer service resolved my query in minutes.,NORTH
FB-00189,CUST-2421,2023-12-30,3,Acceptable quality for the price. Delivery was average.,NORTH
FB-00221,CUST-2311,2023-12-30,3,Delivery was slightly delayed but product is fine.,NORTH
FB-00482,CUST-2010,2023-12-30,4,Great experience from order to delivery. Highly recommend.,SOUTH
FB-00797,CUST-1736,2023-12-30,5,Love the product quality. The team was very professional.,SOUTH
FB-01132,CUST-1142,2023-12-30,2,The delivery was extremely slow and the product arrived damaged. I am reconsidering my options.,EAST
FB-01251,CUST-1533,2023-12-30,3,Delivery was slightly delayed but product is fine.,WEST
FB-01299,CUST-1319,2023-12-30,3,Product works as expected. No major complaints.,WEST
FB-01594,CUST-1411,2023-12-30,3,Product works as expected. No major complaints.,WEST
FB-01672,CUST-2122,2023-12-30,3,Customer service was adequate. Issue resolved eventually.,CENTRAL
FB-00039,CUST-1507,2023-12-31,4,Product quality exceeded my expectations. Will buy again.,NORTH
FB-00138,CUST-2610,2023-12-31,1,Delivery was extremely slow and the product arrived damaged.,NORTH
FB-00363,CUST-2320,2023-12-31,5,Great experience from order to delivery. Highly recommend.,NORTH
FB-00495,CUST-2090,2023-12-31,5,Great experience from order to delivery. Highly recommend.,SOUTH
FB-00638,CUST-1593,2023-12-31,4,Outstanding customer service resolved my query in minutes.,SOUTH
FB-00907,CUST-1383,2023-12-31,3,Delivery was slightly delayed but product is fine.,EAST
FB-00941,CUST-1672,2023-12-31,1,Very poor customer service. Waited 3 days for a response.,EAST
